id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6840688,Spacious room with balcony next to Arroios/Alameda,9330931,Daniel,Lisboa,Arroios,38.73436,-9.13379,Private room,30,1,208,2019-09-20,4.03,4,163
6841363,Bright house with 2 beds next to the city center,12530376,Joana,Lisboa,Arroios,38.72697,-9.13263,Private room,26,2,84,2017-10-22,1.64,1,0
6841957,Graça Garden 3 by Lisbonne Collection,34827624,Lisbonne,Lisboa,So Vicente,38.71803,-9.13104,Entire home/apt,80,1,86,2019-09-23,1.68,46,334
6842202,Seelisbon - Alfama apartments 1,35853620,Ana & Gonçalo,Lisboa,Santa Maria Maior,38.71301,-9.12507,Entire home/apt,42,2,204,2019-09-19,4.00,3,303
6844021,Campo de Ourique Modern Duplex,3953109,Feels Like Home,Lisboa,Campo de Ourique,38.71485,-9.16417,Entire home/apt,47,3,4,2019-05-13,0.09,315,312
6844936,Love Nest in Sintra,8443288,Luis,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79755,-9.39185,Entire home/apt,29,2,130,2019-09-20,2.54,2,354
6844965,Moniz Central Lisbon Apartment,1496930,Rita Dargent,Lisboa,Arroios,38.72786,-9.13613,Entire home/apt,95,2,9,2018-09-26,0.18,32,301
6848272,Room in Restelo,35884755,Luisa,Lisboa,Belm,38.70669,-9.20574,Private room,25,2,51,2019-08-28,0.99,1,280
6858491,ShortStayFlat - Amazing Apartment,1549585,ShortStayFlat,Lisboa,Santo Antnio,38.7166,-9.15392,Entire home/apt,100,1,49,2019-09-08,1.18,65,342
6858494,ShortStayFlat - Living in Bairro Alto,1549585,ShortStayFlat,Lisboa,Misericrdia,38.71193,-9.1447,Entire home/apt,100,1,94,2019-09-05,1.81,65,337
6859950,Charming Apartment in Mouraria,35948398,Ilda,Lisboa,Arroios,38.72101,-9.13404,Entire home/apt,70,4,177,2019-09-19,3.44,1,118
6860498,Baixa Comfortable Apartment,3953109,Feels Like Home,Lisboa,Santa Maria Maior,38.70799,-9.13568,Entire home/apt,81,2,34,2019-08-02,0.67,315,307
6860550,"3rd Floor, River View - Príncipe Real",35951100,Isabel,Lisboa,Misericrdia,38.71548,-9.154,Entire home/apt,70,2,157,2019-09-23,3.08,1,274
6861452,Estrela de São Joaquim,14759434,Sara,Lisboa,Campo de Ourique,38.71788,-9.16008,Entire home/apt,60,3,10,2017-08-09,0.25,1,0
6862713,Loft Encosta da Lapa,27620381,Pedro,Lisboa,Estrela,38.70697,-9.15733,Entire home/apt,65,3,78,2019-09-19,1.52,1,7
