id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24162876,Restelo Cosy Ap,26122607,Rui & António,Lisboa,Belm,38.70722872411699,-9.207165166371755,Entire home/apt,70,3,0,,,3,174
24166568,Quarto grande no centro de Lisboa,178657271,Paulo,Lisboa,So Vicente,38.71911194959275,-9.121848908075833,Private room,50,2,1,2018-04-14,1,2,250
24167263,Quarto com wc privado perto de sintra,182138342,Joao,Sintra,Rio de Mouro,38.78661172113212,-9.313957230882464,Private room,50,1,0,,,1,362
24167335,The water house - yellow room,6385306,Paulo,Lisboa,Campolide,38.72582757397031,-9.164765045794924,Private room,27,15,0,,,10,291
24168192,Blue Room with views - Water House,6385306,Paulo,Lisboa,Campolide,38.727471586912955,-9.164489760942429,Private room,29,15,0,,,10,301
24168544,Green Room - The Water House,6385306,Paulo,Lisboa,Campolide,38.72762831297862,-9.165699606958839,Private room,28,15,0,,,10,291
24169414,Garden room - the water house,6385306,Paulo,Lisboa,Campolide,38.727675651578906,-9.16661244547276,Private room,28,15,0,,,10,321
24170033,"INN LISBON, São Bento Charming Flat",15180709,Ana,Lisboa,Misericrdia,38.70870125838162,-9.151861860343955,Entire home/apt,55,1,2,2018-04-16,2,9,293
24171889,★ Campo Pequeno Avenue ★ Lisboa City Center Room 1,17638903,Maria,Lisboa,Avenidas Novas,38.73949948360654,-9.14388669302438,Private room,60,3,0,,,42,340
24172622,Casa Chiado,179935152,Jaime,Lisboa,Misericrdia,38.70630503318585,-9.143530938805663,Entire home/apt,66,3,0,,,1,105
24174335,Baixa Luxury Apartment,25841048,Second House,Lisboa,Santa Maria Maior,38.70993110576476,-9.134567983812502,Entire home/apt,140,3,0,,,11,241
24174957,★ Campo Pequeno Avenue ★ Lisboa City Center Room 2,17638903,Maria,Lisboa,Avenidas Novas,38.739520970374585,-9.143165339881055,Private room,62,3,0,,,42,293
24175083,Artistic-White Flat,182199474,Art,Lisboa,Areeiro,38.737805716778695,-9.127806892118311,Entire home/apt,53,2,1,2018-04-09,1,2,158
24177355,★ Campo Pequeno Avenue ★ Lisboa City Center Room 3,17638903,Maria,Lisboa,Avenidas Novas,38.74043732601985,-9.144662677344803,Private room,70,3,0,,,42,351
24177429,House in Cascais,96832641,Lucy,Cascais,Cascais e Estoril,38.716824749844555,-9.380763409370559,Private room,28,1,0,,,2,190
24178237,Sweet Room,28354244,Sílvia,Sintra,Queluz e Belas,38.75725820586822,-9.26148801726321,Private room,10,1,1,2018-04-13,1,1,1
24179195,★ Campo Pequeno Avenue ★ Lisboa City Center Room 4,17638903,Maria,Lisboa,Avenidas Novas,38.739714851087754,-9.144045663751108,Private room,70,3,0,,,42,343
24179965,Villa Romana,182243447,Constantino,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.81437492032773,-9.387083348370629,Entire home/apt,137,6,1,2018-04-12,1,1,363
24180347,★ Campo Pequeno Avenue ★ Lisboa City Center Room 5,17638903,Maria,Lisboa,Avenidas Novas,38.74014865621139,-9.144041873329694,Private room,70,3,0,,,42,354
24180485,Central Downtown Duplex | The Arsenal Edition,182248427,Maria João,Lisboa,Santa Maria Maior,38.707270044005725,-9.139770191293048,Entire home/apt,100,3,0,,,1,331
24180935,★ Campo Pequeno Avenue ★ Lisboa City Center Room 6,17638903,Maria,Lisboa,Avenidas Novas,38.7412077998165,-9.143542955662266,Private room,70,3,0,,,42,365
24182410,Couple Room Lisbon,175836328,Paulo,Lisboa,Arroios,38.72917988943486,-9.135259097903614,Private room,23,2,1,2018-04-04,1,2,329
24183497,COOLPEOPLE HOSTEL - COOL VIBES DORM,180580995,Hostel,Lisboa,Santo Antnio,38.72491463725365,-9.154153543954207,Private room,26,1,1,2018-04-09,1,3,176
24183600,Lisbon Center for 6 to 8,6653216,Carla And Dinah,Lisboa,Santo Antnio,38.72416464150576,-9.143619137127033,Private room,120,3,0,,,4,87
24184218,Chiado/Cais do Sodré - Apostolos House,41660322,Maria,Lisboa,Misericrdia,38.705310948679696,-9.144583529779835,Entire home/apt,130,2,0,,,2,244
24184220,COOLPEOPLE HOSTEL - COOL PEOPLE DORM,180580995,Hostel,Lisboa,Santo Antnio,38.72382516850446,-9.154857016296411,Shared room,18,1,0,,,3,177
24185059,Lisbon Airport Suites - Marble bedroom,182294360,Hélio,Lisboa,Olivais,38.761314894833305,-9.113596636171712,Private room,75,1,1,2018-04-05,1,4,333
24190972,Santa Catarina,131412601,Sandra,Lisboa,Misericrdia,38.710231706561935,-9.1502349968445,Entire home/apt,40,2,0,,,2,296
24192241,"Cosy house, just 15min walking from baixa chiado",146586047,Sergio,Lisboa,Arroios,38.723544331653294,-9.133025068725786,Private room,25,2,0,,,2,0
24193118,Vale Da Praia Beach House,48992439,Rental Retreats,Mafra,Santo Isidoro,39.00760660950481,-9.409959584356429,Entire home/apt,376,3,0,,,3,355
24193427,Reiki Lovers Lisbon Triple Room number 9,181088207,Warapra,Lisboa,Santo Antnio,38.72687699646982,-9.145543732606805,Private room,53,1,1,2018-04-15,1,12,140
24194119,Charming Apartment with terrace,182375473,Spiraltheme,Cascais,Cascais e Estoril,38.70738505610107,-9.43650668167953,Entire home/apt,60,2,0,,,1,329
24195698,Room near the airport    Moscavide,171238797,Mafalda,Loures,Moscavide e Portela,38.7780039721337,-9.101665792788882,Private room,33,1,0,,,2,349
24196102,Historical center apt. By the beach. Near Lisbon,83515015,João,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.696504403468104,-9.29209882813246,Entire home/apt,70,2,0,,,1,226
24196113,Reiki Lovers Lisbon Single Room number 3,181088207,Warapra,Lisboa,Santo Antnio,38.726452914306364,-9.145846899691179,Private room,28,1,2,2018-04-13,2,12,138
24196591,CheckinCheckout - Casa de Férias das Azenhas,3423826,"Villa Lunae, LDA",Sintra,Colares,38.84103841120408,-9.46064391477729,Entire home/apt,70,2,0,,,17,233
24196698,Laneez Ericeira Sea View Suite,27809636,Miguel,Mafra,Ericeira,38.9584235885876,-9.41414636626209,Private room,145,3,0,,,3,238
24196875,Reiki Lovers Lisbon Shared 4 Mixed Dormitory Bed 1,181088207,Warapra,Lisboa,Santo Antnio,38.72674631110353,-9.145292528714867,Shared room,13,1,1,2018-04-13,1,12,148
24198276,Bento de Jesus - I.B.G. HOME,16191071,Isabel,Loures,Moscavide e Portela,38.77778522100847,-9.104283555838908,Entire home/apt,48,2,0,,,3,306
24198313,A CASA LARANJA - THE ORANGE HOUSE,44097621,Ángela,Lisboa,Estrela,38.70965573309769,-9.173315243336923,Entire home/apt,55,1,0,,,1,138
24198623,Cozy Apartment for 4 in Principe Real,180886622,Sara & João,Lisboa,Misericrdia,38.71606758105555,-9.148110440501998,Entire home/apt,60,2,0,,,2,212
